"관리기관명","소재지도로명주소","소재지지번주소","설치목적구분","카메라대수","카메라화소수","촬영방면정보","보관일수","설치년월","관리기관전화번호","위도","경도","데이터기준일자","제공기관코드","제공기관명"
"부산광역시 연제구청","부산광역시 연제구 연산터널(연산교차로방향)","부산광역시 연제구 연산1동 327-10","다목적","1","200","360도전방면","30","2014-06","051-665-5551","35.185711","129.089963","2020-07-08","3370000","-"
"부산광역시 연제구청","부산광역시 연제구 연동로8번길 44","부산광역시 연제구 연산1동 313-48","다목적","1","200","360도전방면","30","2014-08","051-665-5551","35.189291","129.091527","2020-07-08","3370000","-"
"부산광역시 연제구청","부산광역시 연제구 쌍미천로 183","부산광역시 연제구 연산동 615-1","다목적","1","200","360도전방면","30","2014-08","051-665-5551","35.188965","129.087252","2020-07-08","3370000","-"
"부산광역시 연제구청","부산광역시 연제구 거제천로 258","부산광역시 연제구 연산 1동 581-4","다목적","1","200","360도전방면","30","2014-08","051-665-5551","35.191606","129.085142","2020-07-08","3370000","-"
"부산광역시 연제구청","부산광역시 연제구 거제천로258번길 51","부산광역시 연제구 연산1동 584-4","다목적","1","200","360도전방면","30","2014-08","051-665-5551","35.189306","129.085496","2020-07-08","3370000","-"
"부산광역시 연제구청","부산광역시 연제구 쌍미천로162번길 20","부산광역시 연제구 연산1동 325-8","다목적","1","200","360도전방면","30","2014-08","051-665-5551","35.187054","129.088487","2020-07-08","3370000","-"
"부산광역시 연제구청","부산광역시 연제구 고분로68번길 7","부산광역시 연제구 연산1동 336-4","다목적","1","200","360도전방면","30","2014-08","051-665-5551","35.185136","129.089875","2020-07-08","3370000","-"
"부산광역시 연제구청","부산광역시 연제구 고분로72번길 23","부산광역시 연제구 연산1동 952-24","다목적","1","200","360도전방면","30","2014-08","051-665-5551","35.184869","129.090246","2020-07-08","3370000","-"
"부산광역시 연제구청","부산광역시 연제구 신금로23번길 30","부산광역시 연제구 연산1동 303-1","다목적","1","200","360도전방면","30","2014-08","051-665-5551","35.191651","129.093521","2020-07-08","3370000","-"
"부산광역시 연제구청","부산광역시 연제구 과정로343번길 14","부산광역시 연제구 연산동 314-7","다목적","1","200","360도전방면","30","2014-12","051-665-5551","35.190328","129.089624","2020-07-08","3370000","-"
"부산광역시 연제구청","부산광역시 연제구 거제천로270번길 16","부산광역시 연제구 연산동 583-3","다목적","1","200","360도전방면","30","2014-12","051-665-5551","35.189943","129.086201","2020-07-08","3370000","-"
"부산광역시 연제구청","부산광역시 연제구 신금로17번길 18","부산광역시 연제구 연산동 303-16","다목적","1","200","360도전방면","30","2014-12","051-665-5551","35.190849","129.093453","2020-07-08","3370000","-"
"부산광역시 연제구청","부산광역시 연제구 연동로8번길 22","부산광역시 연제구 연산동 312-18","다목적","1","200","360도전방면","30","2014-12","051-665-5551","35.188871","129.092512","2020-07-08","3370000","-"
"부산광역시 연제구청","부산광역시 연제구 고분로67번길 52","부산광역시 연제구 연산동 914-2","다목적","1","200","360도전방면","30","2014-12","051-665-5551","35.187629","129.090544","2020-07-08","3370000","-"
"부산광역시 연제구청","-","부산광역시 연제구 연산1동 346-44","다목적","1","200","360도전방면","30","2015-07","051-665-5551","35.190571","129.095377","2020-07-08","3370000","-"
"부산광역시 연제구청","-","부산광역시 연제구 연산1동 384-46","다목적","1","200","360도전방면","30","2015-07","051-665-5551","35.190352","129.095705","2020-07-08","3370000","-"
"부산광역시 연제구청","부산광역시 연제구 중앙천로 25","부산광역시 연제구 연산2동 811-1","교통단속","4","210","90도 정면","30","2018-06","051-665-4564","35.177181","129.083196","2020-07-08","3370000","-"
"부산광역시 연제구청","부산광역시 연제구 중앙대로1065번길 14","부산광역시 연제구 연산5동 1300","교통단속","1","210","360도 전방","30","2018-06","051-665-4564","35.184356","129.079339","2020-07-08","3370000","-"
"부산광역시 연제구청","부산광역시 연제구 중앙대로1065번길 14","부산광역시 연제구 연산5동 1300","교통단속","4","210","90도 정면","30","2018-06","051-665-4564","35.184356","129.079339","2020-07-08","3370000","-"
"부산광역시 연제구청","부산광역시 연제구 월드컵대로73번길 24","부산광역시 연제구 연산2동 719-12","교통단속","1","200","360도 전방","30","2018-12","051-665-4564","35.180961","129.082441","2020-07-08","3370000","-"
"부산광역시 연제구청","부산광역시 연제구 월드컵대로73번길 24","부산광역시 연제구 연산2동 719-12","교통단속","3","200","90도 정면","30","2018-12","051-665-4564","35.180961","129.082441","2020-07-08","3370000","-"
"부산광역시 연제구청","부산광역시 연제구 중앙천로 37","부산광역시 연제구 연산2동 794-1","교통단속","1","200","360도 전방","30","2018-12","051-665-4564","35.178361","129.082701","2020-07-08","3370000","-"
"부산광역시 연제구청","부산광역시 연제구 중앙천로 37","부산광역시 연제구 연산2동 794-1","교통단속","3","200","90도 정면","30","2018-12","051-665-4564","35.178361","129.082701","2020-07-08","3370000","-"
"부산광역시 연제구청","부산광역시 연제구 중앙대로 1024","부산광역시 연제구 연산2동 1445-5","교통단속","1","200","360도 전방","30","2020-02","051-665-4564","35.179651","129.076661","2020-07-08","3370000","-"
"부산광역시 연제구청","부산광역시 연제구 중앙대로 1024","부산광역시 연제구 연산2동 1445-5","교통단속","2","200","90도 정면","30","2020-02","051-665-4564","35.179651","129.076661","2020-07-08","3370000","-"
"부산광역시 연제구청","부산광역시 연제구 연제로 30","부산광역시 연제구 연산2동 1445-11","교통단속","1","200","360도 전방","30","2020-02","051-665-4564","35.179131","129.077891","2020-07-08","3370000","-"
"부산광역시 연제구청","부산광역시 연제구 연제로 30","부산광역시 연제구 연산2동 1445-11","교통단속","3","200","90도 정면","30","2020-02","051-665-4564","35.179131","129.077891","2020-07-08","3370000","-"
"부산광역시 연제구청","부산광역시 연제구 중앙대로1065번길 14","부산광역시 연제구 연산5동 1384-20","다목적","1","200","360도전방면","30","2018-06","051-665-5551","35.183555","129.078851","2020-07-08","3370000","-"
"부산광역시 연제구청","부산광역시 연제구 거제천로136번길 41","부산광역시 연제구 연산5동 1299-1","다목적","1","200","360도전방면","30","2014-01","051-665-5551","35.184507","129.077865","2020-07-08","3370000","-"
"부산광역시 연제구청","부산광역시 연제구 거제천로136번길 41","부산광역시 연제구 연산5동 1299-1","다목적","2","200","90도 정면","30","2020-06","051-665-5551","35.184507","129.077869","2020-07-08","3370000","-"
"부산광역시 연제구청","부산광역시 연제구 월드컵대로153번길 75","부산광역시 연제구 연산5동 1386-25","다목적","1","200","360도전방면","30","2015-06","051-665-5551","35.183687","129.077221","2020-07-08","3370000","-"
"부산광역시 연제구청","부산광역시 연제구 월드컵대로165번길 41","부산광역시 연제구 연산5동 1293-32","다목적","1","200","360도전방면","30","2007-06","051-665-5551","35.185451","129.077234","2020-07-08","3370000","-"
"부산광역시 연제구청","부산광역시 연제구 교대로24번길 36","부산광역시 연제구 거제1동 246-2","다목적","1","200","360도전방면","30","2014-01","051-665-5551","35.196515","129.076754","2020-07-08","3370000","-"
"부산광역시 연제구청","부산광역시 연제구 교대로24번길 36","부산광역시 연제구 거제1동 246-2","다목적","2","200","90도 정면","30","2020-06","051-665-5551","35.196515","129.076754","2020-07-08","3370000","-"
"부산광역시 연제구청","부산광역시 연제구 연수로171번길 25","부산광역시 연제구 연산동 1876-139","쓰레기단속","1","200","90도 정면","30","2017-06","051-655-4434","35.175083","129.088831","2020-07-08","3370000","-"
"부산광역시 연제구청","부산광역시 연제구 봉수로138","부산광역시 연제구 연산동 산 180-1","다목적","1","200","360도전방면","30","2020-06","051-665-5551","35.190351","129.104356","2020-07-08","3370000","-"
"부산광역시 연제구청","부산광역시 연제구 중앙천로19번길 21","부산광역시 연제구 연산동 1612-7","다목적","1","200","360도전방면","30","2020-06","051-665-5551","35.163552","129.087808","2020-07-08","3370000","-"
"부산광역시 연제구청","부산광역시 연제구 월드컵대로235번길 23","부산광역시 연제구 연산동588-15","다목적","1","200","360도전방면","30","2020-06","051-665-5551","35.176649","129.082341","2020-07-08","3370000","-"
"부산광역시 연제구청","부산광역시 연제구 월드컵대로235번길 23","부산광역시 연제구 연산동588-15","다목적","1","200","90도 정면","30","2020-06","051-665-5551","35.188711","129.071703","2020-07-08","3370000","-"
"부산광역시 연제구청","부산광역시 연제구 반송로 25","부산광역시 연제구 연산동588-8","다목적","1","200","360도전방면","30","2020-06","051-665-5551","35.188711","129.071703","2020-07-08","3370000","-"
"부산광역시 연제구청","부산광역시 연제구 반송로 25","부산광역시 연제구 연산동588-8","다목적","1","200","90도 정면","30","2020-06","051-665-5551","35.188067","129.083068","2020-07-08","3370000","-"
"부산광역시 연제구청","부산광역시 연제구 교대로22번길 35","부산광역시 연제구 거제동 114-8","다목적","1","200","360도전방면","30","2020-06","051-665-5551","35.188067","129.083068","2020-07-08","3370000","-"
"부산광역시 연제구청","부산광역시 연제구 교대로22번길 35","부산광역시 연제구 거제동 114-8","다목적","1","200","90도 정면","30","2020-06","051-665-5551","35.196821","129.078185","2020-07-08","3370000","-"
"부산광역시 연제구청","부산광역시 연제구 연수로149번길 1","부산광역시 연제구 연산동 1919-24","다목적","1","200","360도전방면","30","2019-12","051-665-5551","35.174751","129.087132","2020-07-08","3370000","-"
"부산광역시 연제구청","부산광역시 연제구 연수로149번길 1","부산광역시 연제구 연산동 1919-24","다목적","2","200","90도 정면","30","2019-12","051-665-5551","35.174751","129.087132","2020-07-08","3370000","-"
"부산광역시 연제구청","부산광역시 연제구 과정로283번가길 13","부산광역시 연제구 연산동 370-30","다목적","2","200","90도 정면","30","2019-12","051-665-5551","35.187261","129.097607","2020-07-08","3370000","-"
"부산광역시 연제구청","부산광역시 연제구 묘봉산로11번길7","부산광역시 연제구 연산동 1115-6","다목적","2","200","90도 정면","30","2020-02","051-665-5551","35.187268","129.097607","2020-07-08","3370000","-"
